project_denomination;paragraph_id;page_nb;paragraph;x_group;y_min_paragraph;y_max_paragraph
casino;1852;68;"Développer l’action des fondations (cid:131) Soutenir l’aide alimentaire en faveur des plus démunis.
 (cid:131) Soutenir les enfants en difficultés (cid:131) Développer l’engagement citoyen des collaborateurs";0;679;720
casino;1853;68;"Développer les partenariats de solidarité (cid:131) Aider à l’insertion des jeunes défavorisés.
 (cid:131) Agir contre les exclusions";0;644;676
casino;1854;68;"Réduire les émissions de gaz à effet de serre (cid:131) Mettre en œuvre une politique bas carbone.
";0;610;632
casino;1855;68;"Améliorer l’efficacité énergétique (cid:131) Réduire la consommation énergétique par m2.
 (cid:131) Déployer les énergies renouvelables";0;556;587
casino;1856;68;"Limiter et valoriser les déchets (cid:131) Trier et recycler les déchets d’exploitation des magasins.
 (cid:131) Collecter et recycler les produits usagés";0;512;543
casino;1857;68;248 GROUPE CASINO;0;20;31
casino;1858;68;Objectifs de Développement Durable;1;722;742
casino;1859;68;Nos engagements Nos actions;2;722;742
casino;1860;68;3.5.2.1. / 3.5.2.2 / 3.5.2.5.;2;708;718
casino;1861;68;3.5.2.2. / 3.5.2.3. / 3.5.2.4.;2;664;674
casino;1862;68;3.5.4.2.;2;620;630
casino;1863;68;3.5.4.3.;2;576;586
casino;1864;68;3.5.4.3.3.;2;531;542
casino;1865;69;"DOCUMENT DE RÉFÉRENCE 2018 3 RESPONSABILITÉ SOCIALE D’ENTREPRISE (RSE).
";2;777;817
casino;1866;69;Chapitres correspondants;2;707;717
casino;1867;69;3.3. / 3.2.2. / 3.5.1.3.3. / 3.5.3.4.;2;681;691
casino;1868;69;1.3. / 1.6. / 2.1. / 3.5.1. / 3.5.3.4. / 8.5. / 3.6. / 9.1.;2;630;641
casino;1869;69;5.4. / 5.5.4. / 6.1. / 6.2. / 3.1. / 3.4. / 3.5.1.3.;2;592;602
casino;1870;69;3.3. / 3.5.3. / 3.5.1.3. / 3.5.7.;2;490;501
casino;1871;69;3.4./ 3.4.3./ 3.4.4. / 3.4.5. / 4.1.;2;440;450
casino;1872;69;3.5.4.3.3. / 3.5.4.3.4. / 3.6.;2;338;348
casino;1873;69;3.5.1.3. / 3.5.1.3.6. / 3.6.;2;262;272
casino;1874;69;3.5.1.3. / 3.5.1.3.8. / 3.6.;2;249;259
casino;1875;69;ET DÉCLARATION DE PERFORMANCE EXTRA-FINANCIÈRE (DPEF);1;765;777
casino;1876;69;3.8.2. Global Reporting Initiative - GRI;0;729;750
casino;1877;69;Standard GRI 101 : Introduction;0;695;704
casino;1878;69;Principes de reporting;0;681;691
casino;1879;69;Utilisation du GRI standard dans le reporting;0;669;679
casino;1880;69;Réclamations concernant l’utilisation des normes GRI;0;656;666
casino;1881;69;Standard GRI 102 : Informations générales 2017;0;644;653
casino;1882;69;Profil de l’organisation;0;630;641
casino;1883;69;Stratégie;0;618;628
casino;1884;69;Éthique et intégrité;0;605;615
casino;1885;69;Gouvernance;0;592;602
casino;1886;69;Implication des parties prenantes;0;580;590
casino;1887;69;Pratique de reporting;0;567;577
casino;1888;69;Standard GRI 103 : Approche managériale 2017;0;555;564
casino;1889;69;Explication du sujet matériel et de ses limites;0;541;552
casino;1890;69;L’approche managériale et ses composants;0;529;539
casino;1891;69;Évaluation de l’approche managériale;0;516;526
casino;1892;69;Standard GRI : 200 Économie;0;504;513
casino;1893;69;201 : Performance économique;0;490;501
casino;1894;69;202 : Présence sur le marché;0;478;488
casino;1895;69;203 : Impacts économiques indirects;0;465;475
casino;1896;69;204 : Pratiques d’achat;0;452;462
casino;1897;69;205 : Anti-corruption;0;440;450
casino;1898;69;206 : Comportement anticoncurrentiel;0;427;437
casino;1899;69;Standard GRI : 300 Environnement;0;415;424
casino;1900;69;301 : Matériaux;0;401;412
casino;1901;69;302 : Énergies;0;389;399
casino;1902;69;303 : Eau;0;376;386
casino;1903;69;304 : Biodiversité;0;363;373
casino;1904;69;305 : Émissions;0;351;361
casino;1905;69;306 : Effluents et déchets;0;338;348
casino;1906;69;307 : Respect de l’environnement;0;325;335
casino;1907;69;308 : Évaluation environnementale des fournisseurs;0;312;323
casino;1908;69;Standard GRI : 400 Social;0;300;310
casino;1909;69;401 : Emploi;0;287;297
casino;1910;69;402 : Relations employeurs/employés;0;274;284
casino;1911;69;403 : Santé et sécurité au travail;0;262;272
casino;1912;69;404 : Formation et éducation;0;249;259
casino;1913;69;405 : Diversité et égalité des chances;0;236;246
casino;1914;69;406 : Non-discrimination;0;223;234
casino;1915;69;407 : Liberté syndicale et droit de négociation;0;211;221
casino;1916;69;408 : Travail des enfants;0;198;208
casino;1917;69;409 : Travail forcé ou obligatoire;0;185;196
casino;1918;69;410 : Pratiques en matière de sécurité;0;173;183
casino;1919;69;411 : Droit des personnes autochtones;0;160;170
casino;1920;69;412 : Évaluation du respect des droits de l’homme;0;147;157
casino;1921;69;413 : Communautés locales;0;135;145
casino;1922;69;414 : Évaluation sociale des fournisseurs;0;122;132
casino;1923;69;415 : Politiques publiques;0;109;119
casino;1924;69;416 : Santé et sécurité des consommateurs;0;96;107
casino;1925;69;417 : Marketing et étiquetage;0;84;94
casino;1926;69;418 : Vie privée des clients;0;71;81
casino;1927;69;419 : Conformité socio-économique;0;58;68
casino;1928;69;-;3;669;679
casino;1929;69;3.2.2. / 3.5.1.3.;3;618;628
casino;1930;69;3.4.;3;605;615
casino;1931;69;3.3.;3;580;590
casino;1932;69;3.9.;3;567;577
casino;1933;69;3.2.1. / 3.2.2.;3;541;552
casino;1934;69;3.5.1.3.;3;529;539
casino;1935;69;3.9.;3;516;526
casino;1936;69;3.5.1.;3;478;488
casino;1937;69;3.5.2.;3;465;475
casino;1938;69;3.5.3.4.;3;452;462
casino;1939;69;4.3. / 3.4. / 9.10.;3;427;437
casino;1940;69;3.5.4.3. / 3.6.;3;401;412
casino;1941;69;3.5.4.3. / 3.6.;3;389;399
casino;1942;69;3.5.4.3.2. / 3.6.;3;376;386
casino;1943;69;3.5.4.5. / 3.5.7.1.;3;363;373
casino;1944;69;3.5.4.2. / 3.6.;3;351;361
casino;1945;69;3.5.3.4.;3;325;335
casino;1946;69;3.5.4. / 3.6.;3;312;323
casino;1947;69;3.5.1. / 3.5.1.3.;3;287;297
casino;1948;69;3.3. / 3.3.1. / 3.5.1.3.;3;274;284
casino;1949;69;3.5.1.1. / 3.5.1.2. / 3.6.;3;236;246
casino;1950;69;3.5.1.1.;3;223;234
casino;1951;69;3.5.1.3.1.;3;211;221
casino;1952;69;3.5.3.4.;3;198;208
casino;1953;69;3.5.3.4.;3;185;196
casino;1954;69;3.5.1.3.6.;3;173;183
casino;1955;69;3.5.3.4.;3;147;157
casino;1956;69;3.3. / 3.3.5.;3;135;145
casino;1957;69;3.5.3.4.;3;122;132
casino;1958;69;3.4. / 3.4.7.;3;109;119
casino;1959;69;3.5.3.2. / 3.5.3.1.;3;96;107
casino;1960;69;3.5.3.2.;3;84;94
casino;1961;69;4.3.1. / 4.3.3.;3;71;81
casino;1962;69;3.2 / 3.4.;3;58;68
casino;1963;69;"249 GROUPE CASINO.
";3;20;31
casino;1964;70;DOCUMENT DE RÉFÉRENCE 2018;0;797;806
casino;1965;70;RESPONSABILITÉ SOCIALE D’ENTREPRISE (RSE) ET DÉCLARATION DE PERFORMANCE EXTRA-FINANCIÈRE (DPEF);0;765;789
casino;1966;70;"3.9. MÉTHODOLOGIE DE REPORTING DES INDICATEURS EXTRA-FINANCIERS PÉRIMÈTRE DE REPORTING.
";0;669;752
casino;1967;70;Les données sociales, sociétales et environnementales concernent, sauf exceptions explicitement mentionnées, l’ensemble des activités sous contrôle opérationnel du groupe Casino ou de ses filiales majoritaires en France et à l’international. Les données s’entendent hors affiliés, franchisés et locataires gérants. La méthode de consolidation retenue est l’intégration globale (les données sont intégrées à 100 %).;0;569;660
casino;1968;70;Élaborées en cohérence avec le reporting financier, les données sont reportées en référence aux périmètres suivants :;0;540;562
casino;1969;70;"(cid:3)(cid:79) le périmètre dit “Groupe” qui intègre les données consolidées de l’ensemble des entités présentes dans les différents pays d’implantation du Groupe ; ces données s’entendent hors activités dites “abandonnées” en application de la norme IFRS 5 ;";0;480;536
casino;1970;70;(cid:3)(cid:79) le périmètre dit “Pays” qui intègre les données consolidées des activités magasins et les services supports associés (logistiques, achats, ressources humaines, etc.) des entités présentes :;0;431;476
casino;1971;70;"- en France : activités sous enseignes Casino, Monoprix (dont Naturalia), Cdiscount, Franprix et Leader Price. Conformément à la norme IFRS 5, les activités du Groupe dites “abandonnées” ne sont pas incluses dans ce périmètre ; - au Brésil : activités du groupe Pǎo de Açúzar (GPA) dont ses entités Multivarejo, et Assai. Conformément à la norme IFRS 5, les activités de GPA dites “abandonnées” ne sont pas incluses dans ce périmètre à savoir Viavarejo et Cnova Brésil ; - en Colombie : activités de Grupo Éxito ; - en Uruguay : activités de Grupo Disco et de Devoto ; - en Argentine : activités de Libertad.";0;279;427
casino;1972;70;Le périmètre dit “Casino” est constitué des activités sous enseignes Casino en France et des services supports associés. Les indicateurs extra-financiers couvrent par défaut 100% du périmètre Groupe à l’exception de quelques restrictions de périmètre explicitement mentionnées dans le rapport.;0;207;274
casino;1973;70;PÉRIODE DE REPORTING ET RÈGLE DE COMPTABILISATION;0;165;194
casino;1974;70;Les données collectées hors environnementales couvrent l’activité de la ou des entités concernée(s) sur la période du 1er janvier au 31 décembre de l’année de référence N et intègrent les sites ouverts ou fermés pendant l’année., à l’exception, pour le périmètre “Casino”, des taux de fréquence et de gravité des accidents du travail, et des heures d’absence qui couvrent une période allant du 1er décembre 2017 au 30 novembre 2018.;0;65;156
casino;1975;70;250 GROUPE CASINO;0;20;31
casino;1976;70;Les données environnementales couvrent les sites administratifs, logistiques ainsi les magasins ayant eu une activité sur 12 mois pleins, du 1er octobre 2017 au 30 septembre 2018.;2;635;678
casino;1977;70;MODALITÉS DE COLLECTE DES DONNÉES;2;607;622
casino;1978;70;Un outil intégré de reporting a été mis en place courant 2018 pour améliorer la collecte des données et fiabiliser le calcul et la consolidation des indicateurs extra-financiers sur le périmètre Groupe. Les procédures de collecte et les méthodologies de calcul des indicateurs extra-financiers sont diffusées auprès de l’ensemble des personnes impliquées dans le processus de reporting en France et dans les filiales à l’international. Des améliorations sont apportées chaque année pour garantir :;2;500;598
casino;1979;70;"(cid:3)(cid:79) le respect des exigences légales et réglementaires relative à l’ordonnance n° 2017-1180 du 19 juillet 2017 et le décret n° 2017-1265 du 9 août 2017 relatifs à la publication d’informations non financières ;";2;453;496
casino;1980;70;"(cid:3)(cid:79) l’harmonisation et la bonne compréhension des méthodologies de calcul dans l’ensemble des filiales en France et à l’international ;";2;417;450
casino;1981;70;(cid:3)(cid:79) la fiabilité des données reportées.;2;403;414
casino;1982;70;Lors du déploiement en 2018 de l’outil de reporting intégré, des sessions de formation ont été organisées et des supports mis à disposition de tous. Dans ce cadre, ont été rappelés :;2;368;400
casino;1983;70;"(cid:3)(cid:79) l’organisation du processus de collecte, de validation et de consolidation des indicateurs RSE ;";2;343;364
casino;1984;70;"(cid:3)(cid:79) les responsabilités aux différents niveaux du processus ;";2;329;339
casino;1985;70;"(cid:3)(cid:79) le périmètre de reporting et les principes de prise en compte des variations de périmètre (cessions, acquisitions) ;";2;304;325
casino;1986;70;"(cid:3)(cid:79) les définitions utiles à la bonne compréhension des données demandées ;";2;279;300
casino;1987;70;(cid:3)(cid:79) les méthodologies de calcul des indicateurs, en cohérence avec les référentiels internationaux ou nationaux applicables.;2;254;276
casino;1988;70;MODALITÉS DE CONSOLIDATION ET DE CONTRÔLE DES DONNÉES;2;216;245
casino;1989;70;Les procédures internes prévoient des points de contrôles pour limiter le risque d’erreur dans la transmission des informations et fiabiliser la production des indicateurs. Ainsi, à chaque indicateur est associé un contributeur qui recueille et vérifie les données sur son périmètre de reporting.;2;153;208
casino;1990;70;A chaque indicateur est aussi associé une personne en charge de valider la donnée saisie par le contributeur.;2;126;147
casino;1991;70;L’ensemble des données est ensuite collecté et consolidé en central par la Direction de la RSE du Groupe, qui effectue également une série de contrôles pour vérifier la cohérence des données, le respect des méthodes de calcul et les périmètres de reporting.;2;65;119
casino;1992;71;"DOCUMENT DE RÉFÉRENCE 2018 3 RESPONSABILITÉ SOCIALE D’ENTREPRISE (RSE).
";2;777;817
casino;1993;71;- Sont prises en compte : Les heures de formation initiale et de formation continue ainsi que les actions de formation déployées à distance (e-learning) d’une durée réelle de connexion de 10 minutes à 60 minutes et supérieure à 60 minutes dans le cas où la durée théorique de la formation est supérieure à 60 minutes.;2;655;731
casino;1994;71;"- Ne sont pas prises en compte : Les heures de formation effectuées à l’école dans le cadre de contrats de professionnalisation (apprentissage, alternance) ; les heures de formation dispensées aux effectifs externes à l’entreprise ; les démarches d’accompagnement réalisées sur site par des superviseurs ; les formations pour lesquelles les justificatifs ne sont pas reçus à la date de clôture du reporting, ce qui peut entraîner une minoration de la donnée reportée.";2;553;651
casino;1995;71;"Données Produits et fournisseurs (cid:3)(cid:79) Les produits issus de l’agriculture biologique comprennent les.
 produits alimentaires conformes à la réglementation locale en vigueur dans chaque pays. En France, les produits alimentaires “Bio” sont conformes au règlement européen 834/2007.";2;478;548
casino;1996;71;(cid:3)(cid:81) Les produits “textile” sont exclus de cette catégorie bien que pour partie constitués de coton biologique.;2;453;474
casino;1997;71;(cid:3)(cid:79) Les produits dits “responsables certifiés” comprennent :;2;436;446
casino;1998;71;- les produits alimentaires issus de l’agriculture biologique, - les produits DHP (Droguerie, Hygiène, Parfumerie) biologiques ou écologiques, conformes à la réglementation locale en vigueur dans chaque pays et plus spécifiquement au référentiel Ecocert en France, - les produits issus du commerce équitable, identifiés par un label de commerce équitable, - les produits certifiés attestant une démarche de progrès environnemental labellisés notamment MSC, NF Environnement, FSC, PEFC, Ecolabel européen.;2;323;433
casino;1999;71;(cid:3)(cid:79) Audit Social ICS : l’audit social est une procédure d’évaluation régulière des pratiques sociales d’une entreprise. Il vise à vérifier le niveau de conformité des sites de production par rapport à un référentiel. Le référentiel appliqué par le groupe Casino est celui de l’ICS (Information détaillée disponible sur http://www.ics-asso.org). Les audits sont réalisés en semi-annoncé ou en non-annoncé et leur validité est de deux ans à compter de la date de l’audit initial.;2;233;320
casino;2000;71;ET DÉCLARATION DE PERFORMANCE EXTRA-FINANCIÈRE (DPEF);1;765;777
casino;2001;71;(cid:3)(cid:79) Formation :;1;735;745
casino;2002;71;AUDIT EXTERNE;0;736;751
casino;2003;71;Les procédures, outils de reporting ainsi qu’une sélection d’indicateurs principaux ont fait l’objet d’une vérification externe par notre Commissaire aux comptes EY.;0;695;727
casino;2004;71;Les conclusions de cette vérification sont disponibles dans a section 3.10 du présent chapitre.;0;667;689
casino;2005;71;ÉLÉMENTS DE CONTEXTE;0;639;655
casino;2006;71;Le groupe Casino opère essentiellement en Amérique Latine.;0;621;631
casino;2007;71;Chaque filiale déploie des politiques et initiatives locales en conformité avec la politique RSE du Groupe.;0;593;614
casino;2008;71;Les pays d’implantation du Groupe présentent d’importantes différences économiques, sociales, culturelles et réglementaires. En conséquence, des écarts significatifs peuvent être constatés entre les différentes zones géographiques d’implantation.;0;532;586
